"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1"
"FT00112",18.8406071717441,19.0112238317342,18.1092312208879,18.9718797973094,18.07645434724,18.6122879449135,18.906069121761,18.1738058477149,18.7342416009795,18.7841426908266,18.7142215640368
"FT00113",18.5527494023667,18.593532248006,18.4313685921375,18.4711984106526,17.9468153772889,18.2709021592066,18.5273290063401,17.9257231602756,18.5305548054958,18.359075526177,18.2878123344994
"FT00114",13.5079738040655,13.3917633284745,13.2867595111403,13.4575038958257,13.3932841489311,13.1184234470201,13.5658728168674,13.2280893856643,13.6398219670788,13.1947579111277,12.7957258594593
"FT00115",13.0244470872768,13.1324752680289,13.353271596037,12.5255268019163,13.054051889721,13.4720302554316,13.1971755483099,13.440041523829,13.8782377817454,12.969181302508,13.2811356386352
"FT00116",16.8200835459682,16.3009233302734,15.8359762080031,14.8358314947782,16.4761839280088,16.1576016914882,16.890984129009,16.0369495490464,17.5485733428189,14.9670768614898,16.8121748357826
"FT00117",16.4582991705469,16.6735824055409,16.001387643828,16.7064810782375,15.5887742669658,16.3821624609805,16.7004790061881,15.7422345921605,16.2702080606701,16.5574562136847,16.4250123247074
"FT00118",13.2677441043071,12.8870682517017,14.4155483404125,13.3401993333215,13.5887494670454,14.6891054585088,14.1673001671247,14.4345073655053,15.3141113839654,13.8028317487875,13.3864156031474
"FT00119",13.5262696641412,13.7614431563812,13.4929407714883,13.2170886721218,12.8864698053767,13.2449619363212,13.4709008148432,13.0504676679512,13.4747413150766,13.3445601021868,13.3599717584809
"FT00120",16.1332373481229,16.1752583583855,15.7947352967351,16.3597377932704,16.5154625071917,16.1878483239123,16.538125822493,15.4092283892049,15.7526330691411,16.5406187643062,15.8385281279734
"FT00121",14.7652145671198,14.0922222719277,14.7755373169299,12.7017128581247,15.1580759046014,13.9849216332494,13.7086063740554,13.4620295203888,13.4261356010469,12.8417724194066,14.0046889734444
"FT00122",12.8962689578439,12.1879756537138,12.0284997392862,9.45604832981019,12.4926894459132,12.2915905666941,12.747891303631,11.9626839137647,13.4599558932481,11.1791665750754,12.890339331419
"FT00123",21.9523884651308,22.2259717149167,22.1290112046442,23.2480446763046,21.9773873884392,22.8890734906936,22.9684357651713,21.7461226888081,22.4738999559722,22.908115111942,21.8564715430185
"FT00124",21.2345182785408,21.1991520062203,21.3111379270646,21.3057484038282,20.8803930685919,20.8996896997834,20.60041400357,20.674716721384,21.6023502641385,20.3416209656958,20.8234151068118
"FT00125",21.1692329192993,21.0754626402177,20.8972370847088,20.71159375062,21.0517082560642,20.6367399084408,20.0797005835985,20.752671253729,21.4030648264688,20.5685172195632,20.9070015105045
"FT00127",11.6122013330338,13.9528513403855,14.0976871976463,13.8740906745792,12.909205034509,12.9377177243331,12.98496551485,11.8231536933106,13.8209106959195,13.6913324179549,13.0900359083541
"FT00128",11.3365845721999,11.0775921906205,11.6389254543631,11.7531676171325,11.6055357160106,11.6131698023598,12.0121867724302,12.0122595627283,11.9891697306453,12.0329334743776,12.5321022474039
"FT00129",14.9381936403188,12.1691203407599,18.5043011709689,18.2721765526474,7.08699581468707,9.67724753172348,11.1845390194914,13.3379749213588,18.1582781094842,10.8617811386006,17.7642966799014
"FT00130",14.8705953703605,15.1729135424308,14.7405319699509,15.274580200224,14.6278078824116,14.7702997784825,14.8983708788051,14.7526841178069,14.9252941689912,15.1012249106777,14.680385997549
"FT00131",18.5740517446513,17.9107323907811,20.8697747820305,18.7757685478508,17.073024672088,17.505764562168,19.798170402056,18.4655714458547,20.6391701530174,19.3998470124931,18.7893089472685
"FT00132",13.6399945727203,13.8232658171054,13.4156390112348,13.6682519438357,13.0952859842224,13.5561775629436,13.5510400206809,13.6626575998352,13.9288775172156,13.5532645062627,13.7314629974031
"FT00134",13.3156193456811,13.1748242917916,13.7282704310827,13.274311838211,13.158056790318,13.1368629408071,13.4512947118973,13.1044600006349,13.9869915900126,13.108710234641,13.5937505167398
"FT00135",14.011580166666,13.8338932739617,13.6444750281016,13.5253940632425,13.5680077754568,13.6394246350045,13.9392359406368,13.6837473120567,13.933458281459,13.6569129589205,13.9828898882703
"FT00136",13.7214750689176,13.9497896449718,13.959310490657,14.0275512663525,13.7516415576191,13.6821809572006,13.7394027677285,13.9108940123187,14.2604816242034,13.7759654354002,13.6101079073572
"FT00137",12.7084289079452,12.8931969567987,12.5582694337778,13.0741201931457,12.4078396593215,12.8786354683058,12.5403622850465,12.8070198287411,13.219523880806,12.8114348654568,12.9290742710467
"FT00138",12.7962761759634,13.1357946495221,13.4532203721103,13.2089058939621,12.632674010453,12.6498990718244,13.0514826650626,13.2167088806151,13.8622522419804,12.9723092888214,13.2239917584191
"FT00139",12.724039573299,13.1777470617534,12.8316914865455,12.9719523589228,12.473119135796,13.1193159118819,13.0489106456688,12.940726353992,13.5672375858497,12.8816286582281,13.5066956414631
"FT00140",12.8337560296435,13.3231597975601,13.2405483036969,12.9445731863644,12.7529432443798,13.0222948547836,12.9299441165319,13.0239985291283,13.4253991452504,13.0110820166049,13.2339560365377
"FT00141",12.5863046585822,12.4733494772922,12.9090499414314,12.3395796472913,12.6284511641298,12.7591673261047,12.9034137483977,12.4164763834393,12.8914039526114,12.7863685931773,13.0231084098575
"FT00142",13.6828102495529,13.7620631163387,13.6621732289742,13.7263553201788,13.289330132643,13.6603288382239,13.6459879241947,13.7304494441081,14.2269170872816,13.6437380971872,13.6110348952832
"FT00143",12.5923318017416,12.4981955395106,12.5863972813467,12.6593957442643,12.2044415123269,11.9030200572503,12.4896060170707,12.7158016147262,12.8044575621281,12.1465652417723,13.1817273884056
"FT00144",14.4908988689649,13.734434108652,16.8418005385338,14.8392853995813,12.6711195444452,13.5537113741486,15.8114802719546,14.6481921133326,16.4401423706056,15.4465575651844,14.793361237125
"FT00146",22.4405385693611,21.5068882028947,21.677273500898,21.455379775421,21.327436660522,21.0501026413329,22.2764071778368,21.1213188011695,21.8020441303505,22.2547095188283,21.1781127745257
"FT00147",20.2197355882478,20.4795930153351,20.6784036861648,20.5836743163913,20.2673288876153,20.2668320233334,19.7536143507736,20.0349931131732,20.9489234351258,20.3623934994686,20.1713334069244
"FT00148",20.306209110408,20.4163112270011,20.5558187487311,19.8893049250534,20.4081170565021,20.3154371685364,19.1622593177661,20.1712220519414,20.7562187942771,20.1035081610614,20.2204953794149
"FT00150",17.3707400423469,17.4465768714902,17.5153241719889,17.2437404397962,17.0330541533268,17.6543066255559,17.2014482176828,17.1973063868895,18.3734192629533,17.4029027606379,17.2795304804519
"FT00151",18.5938734561803,18.8750649869801,19.0267583853763,19.9617645094488,18.7297956680181,18.48205164355,19.680480958819,18.6088719172747,19.1237359803098,19.669559834264,18.6454502475574
"FT00152",17.8575205323804,17.7955308408457,17.97044504562,18.0042147343535,17.650069321425,17.6959371454528,17.3004356680467,17.3944141561299,18.2105948154896,17.4154715003675,17.5464905597646
"FT00153",17.5032840595456,17.1578818588921,16.4941634316574,16.6662498969662,16.167128053584,17.2644492496819,16.7163822162448,16.9379167380446,17.8504599045345,17.3385263039186,22.800010747499
"FT00154",17.9688862245256,17.9336051144418,17.787372716497,17.2753737177209,17.8253268002679,17.8187048783939,17.0239259540628,17.49137328735,18.0731991009136,17.5167638833926,17.6339986263782
"FT00155",16.6274002231886,16.6250965425584,16.5046458847384,16.6368042879162,16.2796994461434,17.267791728683,16.9573687330908,17.1549312295164,17.789567027486,17.4739140065129,17.2942986074876
"FT00156",19.015677138239,19.4931619263105,19.7900983443177,15.7698264729018,19.3784192700518,19.092338439748,18.6785452706594,18.6631916100172,18.4147512299049,18.8704453781316,20.3146991646352
